"campus","unidade","shortcode","data","legenda","link","img_url","dia_semana","mes"
"Uruçuca","ifbaiano_urucuca","DX7S34HAgG1","04/05/2026 00:00","""A Biblioteca do IF Baiano – Campus Uruçuca preparou uma seleção especial com temas em destaque: autismo, povos indígenas e livros recém-chegados ...""","https://www.instagram.com/p/DX7S34HAgG1/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","5"
"Uruçuca","ifbaiano_urucuca","DXMxqIjDjPm","16/04/2026 00:00","""⏰ Horário: das 8h às 16h Local: Secretaria do campus. São oportunidades de qualificação para quem deseja aprender, empreender ou se atualizar.""","https://www.instagram.com/p/DXMxqIjDjPm/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","3","4"
"Uruçuca","ifbaiano_urucuca","C5nrlZaMb1O","19/05/2026 18:29","""A Biblioteca do IF Baiano – campus Uruçuca acaba de receber cerca de 100 novos títulos doados para enriquecer ainda mais o nosso acervo! A ...""","https://www.instagram.com/p/C5nrlZaMb1O/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","1","5"
"Uruçuca","ifbaiano_urucuca","DYf2DNURcJf","18/05/2026 18:23","""O IFBA está com inscrições abertas para Cursos Técnicos Subsequentes (2026.2)! Período de inscrições: de 07/05 (a partir das 15h) até 01/06.""","https://www.instagram.com/p/DYf2DNURcJf/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","5"
"Uruçuca","ifbaiano_urucuca","DYkJJU5DtnW","20/05/2026 18:23","""O Instituto Federal Baiano – Campus Uruçuca realizou, no dia 08 de maio de 2026, uma reunião institucional com representantes acadêmicos e ...""","https://www.instagram.com/p/DYkJJU5DtnW/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","5"
"Uruçuca","ifbaiano_urucuca","C-Deoo7R7-5","23/05/2026 15:49","""O Campus Uruçuca está com um edital imperdível para você! Estamos oferecendo vagas GRATUITAS para cursos de graduação. Não perca essa ...""","https://www.instagram.com/reel/C-Deoo7R7-5/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","5","5"
"Uruçuca","ifbaiano_urucuca","DYSa-VuumJg","13/05/2026 00:00","""✨ Última oportunidade para ingressar na especialização em Ciência e Tecnologia de Alimentos com ênfase em Cacau e Chocolate! Estão abertas as ...""","https://www.instagram.com/p/DYSa-VuumJg/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","5"
"Uruçuca","ifbaiano_urucuca","DY2auKsDn7f","27/05/2026 19:41","""A programação contou com atividades como auriculoterapia, aula de yoga, aferição de glicemia e pressão arterial, orientação de saúde bucal, ...""","https://www.instagram.com/p/DY2auKsDn7f/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","5"
"Uruçuca","ifbaiano_urucuca","DY4v-lljpH_","28/05/2026 20:42","""O IF Baiano – Campus Uruçuca reafirma seu compromisso com o desenvolvimento social, educacional e econômico do município e celebra mais um passo ...""","https://www.instagram.com/p/DY4v-lljpH_/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","3","5"
"Uruçuca","ifbaiano_urucuca","DZIqh7DmFLw","03/06/2026 13:07","""Arte, ciência e cidadania se encontraram na I Mostra Interdisciplinar dos Cursos Integrados do IF Baiano – Campus Uruçuca!""","https://www.instagram.com/p/DZIqh7DmFLw/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","6"
"Uruçuca","ifbaiano_urucuca","DZDBDlaDiWE","02/06/2026 13:20","""Prepare-se para viver momentos de muita energia, união e espírito esportivo! Nos dias 28 e 29 de maio, o IFBA Campus Jaguaquara será palco ...""","https://www.instagram.com/p/DZDBDlaDiWE/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","1","6"
"Uruçuca","ifbaiano_urucuca","DZVqW9uGMse","08/06/2026 14:52","""✨ Conhecer, valorizar e dar visibilidade às riquezas culturais do Sul da Bahia é também fortalecer a identidade e a diversidade dos nossos ...""","https://www.instagram.com/p/DZVqW9uGMse/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","6"
