"campus","unidade","shortcode","data","legenda","link","img_url","dia_semana","mes"
"Uruçuca","ifbaiano_urucuca","DMqbiEGu8tO","16/08/2025 16:40","""A UEPA se fez presente no CHOCOLAT AMAZÔNIA 2026 é flor Pará que ocorreu de 23 a 26 de abril no hangar centro de convenções em Belém.""","https://www.instagram.com/p/DMqbiEGu8tO/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","5","8"
"Uruçuca","ifbaiano_urucuca","DO_HVaCjmht","15/10/2025 16:40","""✨ Vem ser IF Baiano! As inscrições já estão abertas para ingresso em 2026 no Campus Uruçuca! Tudo 100% gratuito! Cursos Integrados (Ensino ...""","https://www.instagram.com/reel/DO_HVaCjmht/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","10"
"Uruçuca","ifbaiano_urucuca","DJ4DUfIz8ji","20/05/2025 00:00","""🗓️ No dia 21 de maio, o IF Baiano – Campus Uruçuca realiza a palestra Educação Sexual, voltada aos estudantes do ensino médio integrado, como ...""","https://www.instagram.com/p/DJ4DUfIz8ji/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","1","5"
"Uruçuca","ifbaiano_urucuca","DQCWgWhDjOW","20/10/2025 00:00","""Entre os dias 2 e 5 de outubro, o IF Baiano – Campus Uruçuca esteve representado na final da II Olimpíada Nacional de Filosofia (ONFIL). O ...""","https://www.instagram.com/p/DQCWgWhDjOW/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","10"
