"campus","unidade","shortcode","data","legenda","link","img_url","dia_semana","mes"
"Itapetinga","ifbaiano_itapetinga","DWC9eRLiQWc","15/04/2026 17:18","""O IF Baiano, campus Itapetinga, levanta a voz pelo fim da violência contra a mulher. ‍♀️ Reafirmamos nosso compromisso com a ética, a segurança ...""","https://www.instagram.com/p/DWC9eRLiQWc/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","4"
"Itapetinga","ifbaiano_itapetinga","DX7IRyORC0L","08/05/2026 17:18","""Onde tem conhecimento, o IFBAIANO chega junto! De 20 a 23 de maio, o Campus Itapetinga marca presença na 54ª Exposição Agropecuária.""","https://www.instagram.com/reel/DX7IRyORC0L/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","5"
"Itapetinga","ifbaiano_itapetinga","DWCHk_4DulN","15/04/2026 17:18","""Você é servidor(a) TAE do IF Baiano e quer se dedicar a uma Pós-graduação? Então essa oportunidade é pra você! Está aberta a Chamada Pública ...""","https://www.instagram.com/p/DWCHk_4DulN/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","4"
"Itapetinga","ifbaiano_itapetinga","DXsjUsdESLf","01/05/2026 17:18","""ifbaiano_itapetinga. O IF Baiano Internacional está com as malas prontas para o Canadá e você pode fazer parte dessa jornada! ✈️ Estão ...""","https://www.instagram.com/p/DXsjUsdESLf/?img_index=2","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","5"
"Itapetinga","ifbaiano_itapetinga","Cy0p6l6O3LU","15/05/2026 17:18","""25 likes, 1 comments - ifbaiano_itapetinga on October 25, 2023: 'Quer participar da mostra de representatividade negra, mas ainda tá em ...""","https://www.instagram.com/reel/Cy0p6l6O3LU/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","5"
"Itapetinga","ifbaiano_itapetinga","C8aawKzO0mK","15/05/2026 17:18","""O IF Baiano - Campus Itapetinga abre edital com vaga para professor/a substituto/a 40horas, o/a profissional deverá ter formação em ...""","https://www.instagram.com/reel/C8aawKzO0mK/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","5"
"Itapetinga","ifbaiano_itapetinga","DW9k_OuiT6m","15/04/2026 17:18","""O IF Baiano – Campus Itapetinga - convida empresas de Itapetinga e região a participarem de licitações eletrônicas, realizadas regularmente ao ...""","https://www.instagram.com/p/DW9k_OuiT6m/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","4"
"Itapetinga","ifbaiano_itapetinga","DJWkpD9u135","15/05/2026 17:18","""O IF Baiano recebeu, em Feira de Santana, mais um lote de produtos apreendidos como resultado de sua parceria com a Receita Federal.""","https://www.instagram.com/reel/DJWkpD9u135/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","5"
"Itapetinga","ifbaiano_itapetinga","DYVGdISpMUk","14/05/2026 15:40","""O IF Baiano – Campus Itapetinga está com seleção aberta para cadastro de reserva de estagiários de níveis médio/técnico e superior!""","https://www.instagram.com/p/DYVGdISpMUk/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","3","5"
"Itapetinga","ifbaiano_itapetinga","DWeGdN9DkIx","17/04/2026 15:44","""Auditório Central do Campus Segunda-feira, 18/05 Manhã: 10h30 Tarde: 15h30. Participe desse momento de integração, esporte, conhecimento ...""","https://www.instagram.com/p/DWeGdN9DkIx/?img_index=2","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","4"
"Itapetinga","ifbaiano_itapetinga","DGLMAibOWoa","17/05/2026 15:44","""O IF Baiano vem expandindo as oportunidades de internacionalização para seus estudantes, seja por meio de intercâmbios acadêmicos ou da ...""","https://www.instagram.com/reel/DGLMAibOWoa/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","6","5"
