"campus","unidade","shortcode","data","legenda","link","img_url","dia_semana","mes"
"Xique_Xique","ifbaiano.xiquexique","DYmswgggY39","21/05/2026 18:23","""INSTITUTO Cassiano Santos Estudante do IF Baiano Campus Xique-Xique ESTUDANTE DO CURSO TÉCNICO BeirT . ... ifbaiano.xiquexique.""","https://www.instagram.com/reel/DYmswgggY39/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","3","5"
"Xique_Xique","ifbaiano.xiquexique","DYXPayekR3w","15/05/2026 00:00","""ESTÃO PREPARADOS??? Vem aí a 2a edição dos Jogos Internos do IF Baiano - Campus Xique-Xique!!! Nossas equipes já estão formadas e esse ano irão ...""","https://www.instagram.com/p/DYXPayekR3w/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","5"
"Xique_Xique","ifbaiano.xiquexique","DYp1yQ5CdOa","22/05/2026 19:37","""Durante a visita técnica a Morro do Chapéu, os alunos do curso técnico em Meio Ambiente do IF Baiano tiveram a oportunidade de vivenciar, ...""","https://www.instagram.com/p/DYp1yQ5CdOa/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","5"
"Xique_Xique","ifbaiano.xiquexique","DYxbs87Jp9w","25/05/2026 19:41","""SALVE ESSA DATA! No dia 11 de outubro de 2026, o IF Baiano Campus Xique-Xique realizará a tão esperada Corrida no Campus, em comemoração aos 10 ...""","https://www.instagram.com/p/DYxbs87Jp9w/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","5"
"Xique_Xique","ifbaiano.xiquexique","CC3j6joFbAi","27/05/2026 19:41","""Acesse a matéria completa disponível no portal do IF Baiano. O link estará nos stories! #IFBaiano #XiqueXique #Arqueologia #Ciência ...""","https://www.instagram.com/p/CC3j6joFbAi/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","5"
"Xique_Xique","ifbaiano.xiquexique","C9wCuOfR1Do","27/05/2026 19:41","""No dia 19 de julho, o IF Baiano campus Xique-Xique (@ifbaiano.xiquexique) concluiu uma importante etapa do projeto de extensão 'Trilhas na ...""","https://www.instagram.com/p/C9wCuOfR1Do/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","5"
"Xique_Xique","ifbaiano.xiquexique","DHlNKPSvTbp","27/05/2026 19:41","""Em comemoração ao dia do técnico em Meio Ambiente, profissional com conhecimento holístico, ambiental e tecnológico, o campus Xique-Xique ...""","https://www.instagram.com/p/DHlNKPSvTbp/?hl=bn","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","5"
"Xique_Xique","ifbaiano.xiquexique","DY0AoJJpfDq","26/05/2026 20:42","""O IF Baiano - Campus Xique-Xique celebra com orgulho a nomeação da Prof.ª Ozenice Silva dos Santos como a nova Reitora de nossa instituição.""","https://www.instagram.com/p/DY0AoJJpfDq/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","1","5"
"Xique_Xique","ifbaiano.xiquexique","DYxbzqOJn0Y","25/05/2026 20:42","""O IF Baiano Campus Xique-Xique publicou edital para o Processo Seletivo Simplificado de Professor(a) Substituto(a) na área de AEE – Atendimento ...""","https://www.instagram.com/p/DYxbzqOJn0Y/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","5"
"Xique_Xique","ifbaiano.xiquexique","DFdA-QbMNfL","30/05/2026 13:03","""É com imenso orgulho e gratidão que compartilhamos que o trabalho do nosso projeto virou destaque no portal oficial do Instituto Federal ...""","https://www.instagram.com/p/DFdA-QbMNfL/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","5","5"
"Xique_Xique","ifbaiano.xiquexique","DFyC7PON0mu","30/05/2026 13:03","""Uma oportunidade para profissionais comprometidos com a educação inclusiva e a transformação social por meio do ensino. Inscrições: de 28/05/ ...""","https://www.instagram.com/p/DFyC7PON0mu/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","5","5"
"Xique_Xique","ifbaiano.xiquexique","DY-ib69JlhH","31/05/2026 13:14","""Nesta quinta-feira dia 30/04, realizamos um encontro com os colaboradores do CRAS, onde tivemos um momento especial com eles.""","https://www.instagram.com/p/DY-ib69JlhH/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","6","5"
