"campus","unidade","shortcode","data","legenda","link","img_url","dia_semana","mes"
"Alagoinhas","ifbaiano_alagoinhas","DOpJ9CLjRDi","15/09/2025 00:00","""“Quer conhecer o IF Baiano? Participe da nossa visita guiada Terças-feiras dias 23/09 e 07/10 às 16:00. Reserve sua visita pelo formulário: ” ( ...""","https://www.instagram.com/p/DOpJ9CLjRDi/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","9"
"Alagoinhas","ifbaiano_alagoinhas","DPCkYxPjSho","25/09/2025 00:00","""566 likes, 6 comments - ifbaiano_alagoinhas on September 25, 2025: 'É com muita empolgação que o IF Baiano se prepara para brilhar na Etapa ...""","https://www.instagram.com/p/DPCkYxPjSho/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","3","9"
"Alagoinhas","ifbaiano_alagoinhas","DRm68m5jVsJ","28/11/2025 00:00","""Vem ser IF Baiano! Estão abertas as inscrições para o Curso Técnico em Agroindústria no IF Baiano – Campus Alagoinhas! ✓ 100% gratuito ...""","https://www.instagram.com/p/DRm68m5jVsJ/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","11"
"Alagoinhas","ifbaiano_alagoinhas","DOE2Y96DfJ5","01/09/2025 00:00","""O Instituto Federal da Bahia (IFBA), campus Eunápolis, está com inscrições abertas para o processo seletivo do Cursinho Popular 2026.""","https://www.instagram.com/p/DOE2Y96DfJ5/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","9"
"Alagoinhas","ifbaiano_alagoinhas","DRR_IiTDfXR","20/11/2025 00:00","""... IF Baiano reitera seu compromisso com uma educação antirracista, que acolhe, valoriza e amplia vozes. Que este 20 de novembro seja mais um ...""","https://www.instagram.com/ifbaiano_alagoinhas/p/DRR_IiTDfXR/?hl=ur","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","3","11"
"Alagoinhas","ifbaiano_alagoinhas","DPWnYlEDRpW","03/10/2025 00:00","""Está chegando sua oportunidade de se preparar para ingressar no IF Baiano. Vem aí o #PartiuIF! Cursinho gratuito + auxílio de R$ 200 mensais ...""","https://www.instagram.com/p/DPWnYlEDRpW/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","10"
