"campus","unidade","shortcode","data","legenda","link","img_url","dia_semana","mes"
"Santa_Inês","ifbaiano.santaines","DOEmbzzgRx7","01/09/2025 00:00","""193 likes, 10 comments - ifbaiano.santaines on September 1, 2025: ' Atenção candidatos e futuros ingressantes! Nossos estudantes têm mais ...""","https://www.instagram.com/reel/DOEmbzzgRx7/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","9"
"Santa_Inês","ifbaiano.santaines","DOZKvgHgchf","09/09/2025 00:00","""✨ Uma semana de avanços e construção coletiva no IF Baiano – Campus Santa Inês! Nos últimos dias, o campus vivenciou momentos importantes, com a ...""","https://www.instagram.com/p/DOZKvgHgchf/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","1","9"
"Santa_Inês","ifbaiano.santaines","DN6HrUnCb_3","28/08/2025 00:00","""Ei, atenção, o edital do processo seletivo dois mil e vinte e seis If Baiano Santa Inês já está no ar. Isso mesmo, agora você pode acessar o ...""","https://www.instagram.com/reel/DN6HrUnCb_3/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","3","8"
